Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p,u_q,u_r,t_x,t_y,t_z,Mx,My,Mz
569.6,-24.6365795135498,-18.8583736419678,10.116039276123,0.0104841756280222,0.999446905017727,0.0425860813092082,-0.00173891906160861,0.00227214349433779,-0.0314762070775032,-0.0136802495002582,0.00566486128460062,0.670801400952846,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.355916827917099,-0.477586052881188,0.00984417037135661,0.101672815743574
569.8,-24.6365795135498,-18.8583736419678,10.116039276123,0.0104841756280222,0.999446905017727,0.0425860813092082,-0.00173891906160861,0.00227214349433779,-0.0314762070775032,-0.0136802495002582,0.00566486128460062,0.670801400952846,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.355916827917099,-0.000526375859252575,-7.82704443581207e-05,2.3429866643773e-05
570,-24.6575374603271,-18.8319683074951,10.116042137146,0.0109405194449001,0.998424115490765,0.0431642226328053,0.00174029485788196,0.00335020292550325,-0.0343690142035484,-0.013730301894223,0.00572489253518654,0.670044695638037,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.355916827917099,0.128927225451628,0.00833268612114369,-0.128619850674434
570.2,-24.6782932281494,-18.8057174682617,10.1161060333252,0.0109403355332148,0.996859044654996,0.0427651015238381,0.0017349342815578,-0.000831781420856718,-0.0342393405735493,-0.0136526685460077,0.0057385998711549,0.668774568038876,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355916827917099,9.66070761547025e-06,-0.0319072339514397,0.0057725503540451
570.4,-24.6782932281494,-18.8057174682617,10.1161060333252,0.0109403355332148,0.996859044654996,0.0427651015238381,0.0017349342815578,-0.000831781420856718,-0.0342393405735493,-0.0136526685460077,0.0057385998711549,0.668774568038876,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355916827917099,0.000209610204506774,8.49462982067464e-05,8.55750058371655e-06
570.6,-24.698844909668,-18.7795486450195,10.1163301467896,0.0113390151257828,0.996781824996237,0.0429066536709472,-0.0018459310522303,-0.00296187330968678,-0.0391362421214581,-0.0136846166836261,0.00564185785055571,0.667182651576642,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355916827917099,-0.132713130840646,-0.0163985101601237,-0.217699695569013
570.8,-24.698844909668,-18.7795486450195,10.1163301467896,0.0113390151257828,0.996781824996237,0.0429066536709472,-0.0018459310522303,-0.00296187330968678,-0.0391362421214581,-0.0136846166836261,0.00564185785055571,0.667182651576642,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355916827917099,0.000853146109620059,-0.000103307210577432,-3.24217645166792e-05
571,-24.7192192077637,-18.7534580230713,10.1166963577271,0.0128859251323039,0.99664161032427,0.0433746979659959,-0.00890786666423082,0.00186639744788408,-0.0332897566258907,-0.0137891914852039,0.00563768092089618,0.666634772715831,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355916827917099,-0.263867489235411,0.0365122180753991,0.259974870202333
571.2,-24.7444667816162,-18.7209186553955,10.1172227859497,0.0133549520275287,0.997068648667384,0.0441748170205784,-0.0104063423350453,-0.00274416105821729,-0.0340507254004478,-0.0141704031478444,0.00548980896164731,0.665195641703163,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355916827917099,-0.0552054191559597,-0.0357774837842088,-0.0339944031378643
571.4,-24.7444667816162,-18.7209186553955,10.1172227859497,0.0133549520275287,0.997068648667384,0.0441748170205784,-0.0104063423350453,-0.00274416105821729,-0.0340507254004478,-0.0141704031478444,0.00548980896164731,0.665195641703163,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355785429477692,0.000687723365408981,-0.000506711212541368,-0.000169341108808255
571.6,-24.7650337219238,-18.6942539215088,10.1176567077637,0.0132359646980063,0.997765876482849,0.0455216058715519,0.00134851562324911,-0.000241483096033339,-0.032390933483839,-0.0143673723296667,0.0055166581895137,0.663786086968099,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355785429477692,0.438513770755235,0.0192079483528949,0.0737796817605504
571.8,-24.7650337219238,-18.6942539215088,10.1176567077637,0.0132359646980063,0.997765876482849,0.0455216058715519,0.00134851562324911,-0.000241483096033339,-0.032390933483839,-0.0143673723296667,0.0055166581895137,0.663786086968099,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355785429477692,5.75689109520032e-05,6.24619421920491e-05,1.93106730556653e-06
572,-24.7869186401367,-18.6657009124756,10.1179552078247,0.0137558110930566,0.999312642007109,0.0458195645678898,0.00157171371392906,-0.00411199498921633,-0.0363017544150352,-0.0143206571316885,0.0054683106815859,0.663131834659542,-0.000922046776395291,0.000824765884317458,0.00121220760047436,0,0,-0.355785429477692,0.00942393535575702,-0.0295278259525471,-0.173797665519758
572.2,-24.808536529541,-18.6374168395996,10.1183519363403,0.0136889728211711,1.00032207196216,0.045659803329796,0.00341733824461699,-0.00543690985068679,-0.031393013894558,-0.014343423635734,0.00536728365299109,0.661740789345223,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355785429477692,0.0700980070551815,-0.00998218750804291,0.21830369411176
572.4,-24.808536529541,-18.6374168395996,10.1183519363403,0.0136889728211711,1.00032207196216,0.045659803329796,0.00341733824461699,-0.00543690985068679,-0.031393013894558,-0.014343423635734,0.00536728365299109,0.661740789345223,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355785429477692,0.00125621206053747,0.000153411182203801,0.000110177976594151
572.6,-24.8299121856689,-18.6093521118164,10.1187477111816,0.0132442634103586,1.00209686406667,0.045828275303183,0.00539720244705677,-0.010059479624033,-0.035087313503027,-0.0141474038690841,0.0051299065192126,0.660282397426879,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355785429477692,0.0764467211991959,-0.0350918548980424,-0.163889659821515
572.8,-24.851053237915,-18.5814685821533,10.1192111968994,0.0149991812112562,1.00376516529885,0.0455110477237818,0.00516105256974697,-0.00495454762130976,-0.0361764766275883,-0.0140345582888825,0.0049954342244693,0.659615471880848,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355785429477692,-0.00748919818265528,0.0393197232584821,-0.0482616667499932
573,-24.851053237915,-18.5814685821533,10.1192111968994,0.0149991812112562,1.00376516529885,0.0455110477237818,0.00516105256974697,-0.00495454762130976,-0.0361764766275883,-0.0140345582888825,0.0049954342244693,0.659615471880848,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355785429477692,0.00131919224099823,0.000266993437658384,0.000151634136746064
573.2,-24.8771457672119,-18.5468635559082,10.1198320388794,0.0158015371839738,1.00307171829399,0.045420864129532,0.017200319096446,-0.00692783854901791,-0.0326329916715622,-0.0136203768352262,0.00480695004641718,0.658349720058562,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355756402015686,0.450728561524639,-0.0142930196431177,0.158214531225116
573.4,-24.8771457672119,-18.5468635559082,10.1198320388794,0.0158015371839738,1.00307171829399,0.045420864129532,0.017200319096446,-0.00692783854901791,-0.0326329916715622,-0.0136203768352262,0.00480695004641718,0.658349720058562,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355756402015686,0.00166392007886613,0.000802655953846226,0.000706624929792183
573.6,-24.8977661132812,-18.519401550293,10.1204099655151,0.015394730551925,1.00203653289315,0.0444353913234553,0.0084411446005106,-0.00781444367021323,-0.0302736964076757,-0.0131740583014228,0.0046893123402783,0.65705962244402,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355756402015686,-0.324976038077153,-0.00641710032911674,0.105261834174256
573.8,-24.8977661132812,-18.519401550293,10.1204099655151,0.015394730551925,1.00203653289315,0.0444353913234553,0.0084411446005106,-0.00781444367021323,-0.0302736964076757,-0.0131740583014228,0.0046893123402783,0.65705962244402,-0.00376828014850616,-8.8782689999789e-06,0.00239103054627776,0,0,-0.355756402015686,0.00174117062116452,0.000365428848025883,0.00039115969452739
574,-24.9182014465332,-18.4921379089355,10.121039390564,0.0150513199464177,1.00196812513544,0.0438285227244893,0.00647679530084133,-0.00375004438683391,-0.034475889056921,-0.0129484055253967,0.00452628963981995,0.656243991486438,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355756402015686,-0.0723186830768894,0.0314119639028801,-0.18664343381873
574.2,-24.9384536743164,-18.4650268554688,10.1217594146729,0.0152872583352616,1.00118285123901,0.0420728323895379,-0.00373152084648609,-0.00337182963266969,-0.0373545698821545,-0.0129341857349879,0.00441752143619514,0.654864684482406,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355756402015686,-0.379843176407284,0.00269401608995132,-0.128031974253309
574.4,-24.9384536743164,-18.4650268554688,10.1217594146729,0.0152872583352616,1.00118285123901,0.0420728323895379,-0.00373152084648609,-0.00337182963266969,-0.0373545698821545,-0.0129341857349879,0.00441752143619514,0.654864684482406,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355756402015686,0.000927015887941895,-0.000199326779404297,-7.46115717110815e-05
574.6,-24.9585475921631,-18.4380874633789,10.1224546432495,0.0134220135490957,1.00023964908027,0.0411744894001223,-0.00722130574285984,0.00217789830639958,-0.0382143519818783,-0.0132525504836282,0.00424943978610431,0.653259232781585,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355756402015686,-0.130781527152028,0.0420607994810905,-0.038124051624299
574.8,-24.9585475921631,-18.4380874633789,10.1224546432495,0.0134220135490957,1.00023964908027,0.0411744894001223,-0.00722130574285984,0.00217789830639958,-0.0382143519818783,-0.0132525504836282,0.00424943978610431,0.653259232781585,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355756402015686,-0.000612550517316567,-0.000394619252779759,9.32627084158922e-05
575,-24.9785060882568,-18.4113159179688,10.1230373382568,0.0121776605877757,0.999128673550565,0.0401741196345129,-0.00349734164774418,-0.0049994676373899,-0.0407254062592983,-0.0133484977179991,0.00415318416199111,0.65258770480839,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355784296989441,0.140402396128373,-0.0551105253129959,-0.111720047770421
575.2,-25.0032920837402,-18.3780555725098,10.1237897872925,0.0113693158048916,0.99908387705798,0.0377948911592448,-0.00210028095170856,-0.000293695833534006,-0.0330988653004169,-0.0134147610146498,0.00401435367064149,0.651085743216868,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355784296989441,0.052181910513531,0.0358997451091609,0.338996087738675
575.4,-25.0032920837402,-18.3780555725098,10.1237897872925,0.0113693158048916,0.99908387705798,0.0377948911592448,-0.00210028095170856,-0.000293695833534006,-0.0330988653004169,-0.0134147610146498,0.00401435367064149,0.651085743216868,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355784296989441,7.15465514140872e-05,-9.94091903284951e-05,-3.65788352507211e-06
575.6,-25.0232906341553,-18.3509006500244,10.1241683959961,0.0113540391579662,0.996984770709256,0.0376742110342133,-0.00955571979284286,0.00101254694163799,-0.0303401220589876,-0.0137106789719087,0.00408295182435392,0.649732385261246,-0.00121496908832341,0.000739158771466464,0.00192834623157978,0,0,-0.355784296989441,-0.278313973846053,0.00957816919209033,0.122683513477575
575.8,-25.0232906341553,-18.3509006500244,10.1241683959961,0.0113540391579662,0.996984770709256,0.0376742110342133,-0.00955571979284286,0.00101254694163799,-0.0303401220589876,-0.0137106789719087,0.00408295182435392,0.649732385261246,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,-0.000226105071806169,-0.000414588037973161,5.73763960687584e-05
576,-25.044075012207,-18.3219413757324,10.1238956451416,0.0122982427039155,0.998450769674805,0.0378826110167219,0.000539656437467784,-0.000110315158963207,-0.032987330108881,-0.0138353098727361,0.00412757421836356,0.649013797164477,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,0.376584316449592,-0.00856443845978326,-0.117668044791347
576.2,-25.064640045166,-18.2932624816895,10.1237764358521,0.0118658922071219,0.999030631677472,0.0385368852952173,-0.00618319399654865,-0.00197239615954459,-0.0332728959619999,-0.0139001978811831,0.00418726181073747,0.647779253989984,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,-0.250279304023673,-0.0145391175163452,-0.0127657227201207
576.4,-25.064640045166,-18.2932624816895,10.1237764358521,0.0118658922071219,0.999030631677472,0.0385368852952173,-0.00618319399654865,-0.00197239615954459,-0.0332728959619999,-0.0139001978811831,0.00418726181073747,0.647779253989984,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,0.000483017165083082,-0.000294197861900837,-7.23205489885946e-05
