Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p (controller),u_q (controller),u_r (controller),f_x (controller),f_y (controller),f_z (controller),u_p,u_q,u_r,f_x,f_y,f_z,backward_Mx,backward_My,backward_Mz,nominal_Mx,nominal_My,nominal_Mz
38.35,-0.24513061344623566,-0.5136981010437012,12.946008682250977,4.824071884155273,4.9658989906311035,3.065859317779541,0.01798265054821968,-0.31795206665992737,-0.17205017805099485,0.127043352413474,0.2713695584833363,1.187061970352868,-0.025381313636898994,-0.08799616992473602,-0.29049140214920044,0.0,0.0,-0.41129499673843384,-0.3907811940506676,15.345881042086601,6.929129499765602,0.0,0.0,245.87337007883895,-4.217807897704708,-47.146009501541265,-23.298845546103248,-0.39513959565589185,15.36711202953612,6.867135323244584
38.4,0.08743227273225784,-0.17376790940761566,13.155550003051758,4.911957263946533,5.030789852142334,3.0747456550598145,0.006787189748138189,-0.3897075653076172,-0.2089864164590835,0.1232373123693264,0.24546474027767132,1.1682676649407528,-0.022131744772195816,-0.08047666400671005,-0.2857564389705658,0.0,0.0,-0.41269800066947937,-0.14875828869995034,12.498481977154555,7.002972969075392,0.0,0.0,246.22657291731983,-1.5860601473046876,-53.59090365730984,-32.852053808983385,-0.15423342292823194,12.531424194021989,6.931853629473129
38.45,0.24454031884670258,-0.01364875864237547,13.25386905670166,4.949382305145264,5.052938938140869,3.080172538757324,-0.009540125727653503,-0.443201631307602,-0.23180770874023432,0.12191565404509593,0.23777810214013548,1.162787324815629,-0.01556805707514286,-0.07328525930643082,-0.28202271461486816,0.0,0.0,-0.41269800066947937,-0.11264828379356095,10.785809926441225,6.983254218515618,0.0,0.0,243.87464713751308,-2.335864624698381,-39.976365870424615,-20.26297105219509,-0.1189381860271322,10.833571400112229,6.902882821566587
38.5,0.5578248500823975,0.3046797811985016,13.450675964355469,5.0169477462768555,5.085000514984131,3.092933416366577,-0.0307987779378891,-0.4861143529415131,-0.273612767457962,0.11474278038423656,0.2035487369328329,1.138157487114722,-0.01556805707514286,-0.07328525930643082,-0.28202271461486816,0.0,0.0,-0.41269800066947937,-1.130762489911457,5.745235122336503,7.057508580451575,0.0,0.0,244.26234507881026,-3.0424450633145135,-32.117909599973366,-37.075615418408326,-1.1378125836712671,5.809967726616158,6.9789415899628535
38.55,0.7168148159980774,0.46535542607307434,13.549534797668457,5.047590732574463,5.093122959136963,3.101755142211914,-0.0407252311706543,-0.5028172135353088,-0.290256917476654,0.11273790966409401,0.1942418752167972,1.131318373944115,-0.011791529133915901,-0.06285122036933899,-0.2753922641277313,0.0,0.0,-0.41269800066947937,-0.8053199911886477,4.371635272231721,7.008106987836352,0.0,0.0,241.2160523403675,-1.3015773236542678,-12.564156012630583,-14.674809150433237,-0.812645550655081,4.444521892949104,6.929437781422081
38.6,1.07917058467865,0.8286781311035156,13.773173332214355,5.109345436096191,5.09279727935791,3.1200814247131348,-0.04307107254862785,-0.5127328634262085,-0.3254323005676269,0.1047372282850607,0.1581564465519126,1.1036805169607284,-0.011791529133915901,-0.06285122036933899,-0.2753922641277313,0.0,0.0,-0.413986474275589,-1.1253468518831975,-0.39688973824779317,7.063210250026462,0.0,0.0,241.23862737366647,-0.11962692329556734,-7.510293681838094,-31.13951603944067,-1.1329609153333617,-0.3247093501146123,6.996325535309501
38.65,1.2418403625488281,0.9902865886688232,13.873116493225098,5.130404472351074,5.08354377746582,3.1305975914001465,-0.05254300311207771,-0.5061614513397217,-0.35235521197319025,0.10212794982487418,0.1467044002967831,1.0942489306115102,-0.010071379132568836,-0.06027483195066452,-0.2723929286003113,0.0,0.0,-0.413986474275589,-1.094295712478599,-2.892403903806404,7.032165197924106,0.0,0.0,238.75441467727515,-1.1864783974635378,4.772398115241075,-23.77622654540373,-1.101833500806297,-2.8123107133241607,6.969561466922152
38.7,1.5694876909255981,1.3129292726516724,14.074110984802246,5.164868354797363,5.055413246154785,3.1515326499938965,-0.040804412215948105,-0.4715664386749268,-0.39066135883331293,0.0944321935214721,0.11210705830494407,1.0624820910879715,-0.01625613123178482,-0.07594288140535355,-0.2782430052757263,0.0,0.0,-0.4184795916080475,-1.882747931685226,-6.8650516313899415,7.081226315628672,0.0,0.0,238.83463504883832,2.0458621719240657,25.724991449107634,-33.93967471011122,-1.8898514765931882,-6.798900012775238,7.035928869490245
38.75,1.7341758012771606,1.4735881090164185,14.175130844116211,5.176499843597412,5.034818649291992,3.163220167160034,-0.032632727175951004,-0.4358361661434174,-0.4069127440452575,0.09264245332316863,0.10361773008765218,1.0537061475226128,-0.01625613123178482,-0.07594288140535355,-0.2782430052757263,0.0,0.0,-0.4184795916080475,-1.8241233593786284,-6.67935744145439,7.01497968168382,0.0,0.0,235.4090832464638,1.493929278333367,26.59264976426408,-14.36285744333487,-1.8306519423664305,-6.620674597954655,6.9763948686907336
38.8,2.1063220500946045,1.832885503768921,14.403751373291016,5.193737506866455,4.97833251953125,3.186680793762207,-0.008051087148487568,-0.38087856769561773,-0.43875673413276667,0.0871481724782156,0.07216225235260688,1.0149469035479637,-0.015436179004609585,-0.0726194679737091,-0.2747035622596741,0.0,0.0,-0.4184795916080475,-2.3718148412587308,-8.927158758687801,7.08640543745637,0.0,0.0,236.08835179593322,3.9737097959523213,41.02729174616165,-28.291061592873668,-2.3775498709627327,-8.895356071142315,7.063414144414662
38.85,2.2715227603912354,1.990925669670105,14.505860328674316,5.197063446044922,4.947293281555176,3.1985347270965576,0.012523994781076908,-0.34104382991790777,-0.4656193256378173,0.08658194736140021,0.06694848516277208,1.0072771667389078,-0.015436179004609585,-0.0726194679737091,-0.2747035622596741,0.0,0.0,-0.4184795916080475,-2.2279928576197,-8.551873024298322,7.060955065813023,0.0,0.0,233.79793403880743,3.3529036225948277,29.79952664116071,-23.906257673308797,-2.2330668862074847,-8.536752519474316,7.043073390178577
38.9,2.5979273319244385,2.301016092300415,14.710229873657227,5.197323322296143,4.875373363494873,3.2192587852478027,0.05464199557900429,-0.2738319039344788,-0.49726113677024836,0.08661248104590798,0.043857386357226656,0.9651134306165257,-0.010124437510967255,-0.06369256973266602,-0.2715427875518799,0.0,0.0,-0.4194130599498749,-2.243594655220362,-9.930926116566894,7.194750693924914,0.0,0.0,235.9997554329611,6.5952917899298384,50.407561491590194,-28.21859829075205,-2.2475965792492345,-9.957974742719127,7.188598623099855
38.95,2.7617733478546143,2.4548468589782715,14.813223838806152,5.1960039138793945,4.837140083312988,3.2316229343414307,0.07232679426670074,-0.23576992750167852,-0.5116331577301025,0.08733370551706345,0.03949882523459222,0.9546612227918359,-0.007848730310797691,-0.052661068737506866,-0.2672646641731262,0.0,0.0,-0.42018651962280273,-2.076685776591802,-7.375171889207147,7.1499912752979675,0.0,0.0,233.2542813850781,2.859380752287645,28.705021669147484,-12.878188907402466,-2.0800153685251006,-7.418370373945408,7.147439644732912
39.0,3.1309142112731934,2.7967569828033447,15.046090126037598,5.192541122436523,4.744136810302734,3.254298448562622,0.10203301906585693,-0.18567524850368505,-0.5439075827598572,0.09246461858602578,0.026853754951579063,0.9133109144355728,0.004303410649299622,0.007127159275114536,-0.017732545733451843,0.0,0.0,-0.6466978192329407,-2.4290621880374643,-6.877356909664695,7.294472381309046,0.0,0.0,235.8567289025372,4.658752218812346,37.82973465795559,-28.80468663816715,-2.43148652551769,-6.951933624074661,7.298340020702626
39.05,3.2951674461364746,2.9466793537139893,15.150254249572754,5.189738750457764,4.700040817260742,3.2662365436553955,0.13157647848129272,-0.1536876410245896,-0.5606848001480103,0.09477492669200294,0.023850028563018908,0.8997013741603705,0.0077470592223107815,0.021093357354402542,-0.013261228799819946,0.0,0.0,-0.6397964358329773,-1.7321562171204605,-4.2890668230972775,7.3066858749469406,0.0,0.0,234.7795112573951,4.61296769164243,24.438449292344888,-15.035265245691155,-1.733977498491057,-4.391134468828231,7.31444351549045
39.1,3.6244282722473145,3.2429802417755127,15.360138893127441,5.1862688064575195,4.6074538230896,3.2942638397216797,0.16288526356220245,-0.13236522674560555,-0.5909461975097656,0.10464693219611641,0.017213469609195908,0.8552436633108117,0.0077470592223107815,0.021093357354402542,-0.013261228799819946,0.0,0.0,-0.6397964358329773,-2.0268407375882034,-2.919960771985269,7.4945374673872704,0.0,0.0,238.72744535270812,4.870008765245802,16.637253334367305,-27.03066630642785,-2.028160068257392,-3.056394563167915,7.508011296851541
39.15,3.789283275604248,3.3890433311462402,15.465825080871582,5.185297966003418,4.557535171508789,3.310664176940918,0.18180152773857117,-0.13192899525165566,-0.6166811585426331,0.10778156273498976,0.015954358343174244,0.8430574842960882,0.004865631461143494,0.014936481602489948,-0.010339125990867615,0.0,0.0,-0.6397964358329773,-1.2333111749763144,0.44124343814097305,7.452287081256055,0.0,0.0,236.36788195846708,2.990800693212807,1.1521419866328046,-23.021090470913254,-1.2345448293390169,0.2863598596653203,7.468379448101089
39.2,4.119534969329834,3.6766395568847656,15.678608894348145,5.188173770904541,4.454653263092041,3.340355396270752,0.1965187042951584,-0.13061045110225686,-0.6448207497596741,0.12218505793206268,0.011654410976564788,0.7922589590707962,0.008497186005115509,0.028680529445409775,-0.00661420077085495,0.0,0.0,-0.6397964358329773,-1.7440138073054101,2.7598072359629193,7.619560874843925,0.0,0.0,240.35426062463605,2.3566037037900704,1.9188740024695319,-25.168817601826692,-1.7450173376242435,2.584232578209903,7.640927037238389
39.25,4.325891971588135,3.8529140949249268,15.812214851379395,5.189959526062012,4.387382507324219,3.3615365028381348,0.20464637875556946,-0.14677193760871896,-0.6642588973045349,0.12599434390009964,0.010554589467746591,0.7789878934526843,0.008497186005115509,0.028680529445409775,-0.00661420077085495,0.0,0.0,-0.627489447593689,-1.877625366956856,5.699105314460805,7.637212979081219,0.0,0.0,240.25287926183637,1.3738488008948122,-11.070766049281271,-17.459229423311935,-1.8788695028233378,5.512209797607634,7.660658892253879
39.3,4.676931381225586,4.1462931632995605,16.040273666381836,5.19967794418335,4.261326789855957,3.4021289348602295,0.2423887848854065,-0.181710571050644,-0.6961057782173157,0.1428965472320795,0.005141687962724262,0.7236756087894369,0.012262997217476368,0.03584481030702591,-0.0009821057319641113,0.0,0.0,-0.627489447593689,-1.0024020497803963,5.813764498277639,7.783599542930115,0.0,0.0,244.36882419792147,5.91646121716479,-24.855632098499864,-28.573942528343004,-1.0040636976938586,5.582100116376362,7.817095570803577
39.35,4.82199764251709,4.264765739440918,16.135286331176758,5.204024314880371,4.20524787902832,3.421299695968628,0.2331780046224594,-0.21931201219558724,-0.713743269443512,0.14751829785310247,0.003331761533781717,0.709167398815762,0.008164897561073303,0.03329642117023468,0.0014518499374389648,0.0,0.0,-0.627489447593689,-1.0708889795420777,7.653927334575648,7.642824371651378,0.0,0.0,239.8991558268254,-1.177762488857903,-26.861693099990585,-15.984005187579848,-1.0731858294083754,7.431047014359184,7.676148370087989
39.4,5.153291702270508,4.528953552246094,16.353830337524414,5.2149457931518555,4.06948184967041,3.456523895263672,0.2284926176071167,-0.26453500986099254,-0.7463971972465515,0.1659551994089844,-0.006240240179664611,0.6486227231298082,0.008164897561073303,0.03329642117023468,0.0014518499374389648,0.0,0.0,-0.627489447593689,-1.4667002651472105,8.078048836195295,7.712238648885299,0.0,0.0,241.93334683602504,-0.43180239662604825,-32.52465339817521,-29.38898538317075,-1.4695532123738742,7.850947110141398,7.7518172587184955
39.45,5.340198040008545,4.673722743988037,16.47798728942871,5.219915866851807,3.986849784851074,3.4747114181518555,0.2249951809644699,-0.30280089378356945,-0.7660129070281982,0.17065506423841836,-0.009170913374806015,0.6328381215149086,0.009111329913139343,0.019040104001760483,0.0007990077137947083,0.0,0.0,-0.6533032655715942,-0.9413892292361183,8.258320763952097,7.624325890049819,0.0,0.0,239.1446583550106,-0.20224223176731004,-27.31440159302341,-17.843732010147516,-0.9448656803483143,8.033320962056866,7.665346284851216
39.5,5.694591999053955,4.939412593841553,16.714813232421875,5.224911689758301,3.8185110092163086,3.5067107677459717,0.2162146270275116,-0.35248717665672313,-0.7946754097938538,0.19051379952804576,-0.024048978912582206,0.5637590074284498,0.009111329913139343,0.019040104001760483,0.0007990077137947083,0.0,0.0,-0.6533032655715942,-1.5486007751231987,7.414497528876754,7.788138153053511,0.0,0.0,244.24630508240054,-0.9368838924070642,-35.849336609375705,-25.934431615092997,-1.5526973629001246,7.183724474957947,7.838284367097432
39.55,5.8614091873168945,5.0603532791137695,16.827062606811523,5.223733425140381,3.733912229537964,3.5252456665039062,0.2110222429037094,-0.38404759764671337,-0.8169277310371399,0.19428534864233427,-0.027344193903402293,0.5500691338344158,0.009211177937686443,0.026554953306913376,0.0049237534403800964,0.0,0.0,-0.646895170211792,-1.048094470416384,7.038342662041047,7.661229723109209,0.0,0.0,240.26346291380025,-0.3437328185887041,-22.30512075369217,-20.26451696863266,-1.0526496301491928,6.8112309921900085,7.712852120695033
39.6,6.236789703369141,5.32235050201416,17.081785202026367,5.213682174682617,3.5266079902648926,3.563638687133789,0.20210611820220947,-0.41868126392364513,-0.8372459411621094,0.2133610352079635,-0.04517842414214093,0.47885122628341015,0.007586193270981312,0.029401907697319984,0.008738011121749878,0.0,0.0,-0.6400440335273743,-0.8299991781878269,4.994839431952966,7.776406834920947,0.0,0.0,243.87548160106945,-0.8574853064458057,-24.624252383781155,-18.566366168940707,-0.8348545560090375,4.760162809158324,7.839023706644756
39.65,6.382987976074219,5.420344829559326,17.18195152282715,5.2051873207092285,3.439621686935425,3.579547166824341,0.18570853769779205,-0.44287395477294933,-0.8584043383598328,0.2181783495418283,-0.04998318448237004,0.4604188137635047,0.007586193270981312,0.029401907697319984,0.008738011121749878,0.0,0.0,-0.5469505190849304,-0.37176509842743777,3.530655814045751,7.675698163074445,0.0,0.0,240.71716134247103,-1.952598044415827,-16.89706614807933,-19.29917568220176,-0.3768931678231078,3.3085633708963673,7.738530743735572
39.7,6.754622459411621,5.665432453155518,17.440471649169922,5.171610355377197,3.2083473205566406,3.6162571907043457,0.1597360372543335,-0.44971302151680004,-0.882990300655365,0.23635070986475293,-0.06922557878465968,0.38443532757226717,-0.0016220317920669913,-0.015406479127705097,0.19908715784549713,0.0,0.0,-0.5469505190849304,-1.1071000869598844,1.616631003090875,7.789220814353662,0.0,0.0,244.27733914869776,-3.3839490921752926,-4.069278469254116,-22.28434096768281,-1.1119228647151629,1.4008533927717346,7.8587664090449785
39.75,6.9191131591796875,5.768672943115234,17.556346893310547,5.149974822998047,3.100717782974243,3.632891893386841,0.15433254837989807,-0.4583139717578889,-0.9010035395622252,0.24083237838886426,-0.07388789457050904,0.364901208788929,0.006343702785670757,-0.04530734941363335,0.20088690519332886,0.0,0.0,-0.5440375804901123,-0.6068974034354753,-0.6307133643178275,7.706024289372091,0.0,0.0,241.66821735901152,-0.23495194359993876,-5.400080579800577,-16.434629329354827,-0.6116872610898891,-0.8453190105044176,7.777343421798827
39.8,7.266394138336182,5.975310802459717,17.80466651916504,5.088725566864014,2.857867956161499,3.6686131954193115,0.13721956312656403,-0.44407406449317943,-0.9301468133926392,0.258886594994552,-0.09103139317647208,0.2850474105375137,0.005378131754696369,-0.03795124962925911,0.20165133476257324,0.0,0.0,-0.5440375804901123,-0.7811123997762337,-3.630415992130942,7.815187396435629,0.0,0.0,245.09167574620622,-2.014636970588694,11.577875807948704,-26.270937547535254,-0.7851121620737763,-3.847193426843652,7.8919016854065225
39.85,7.408130168914795,6.055192470550537,17.907621383666992,5.056987762451172,2.753988265991211,3.684349536895752,0.12876588106155396,-0.41982540488243114,-0.9495508670806885,0.2633668655900979,-0.09466926632184564,0.2647208902876143,0.005378131754696369,-0.03795124962925911,0.20165133476257324,0.0,0.0,-0.5392594933509827,0.18400027754950798,-5.630060604666529,7.634742746545794,0.0,0.0,239.4327606904894,-0.7188829542168991,19.014876816300415,-17.571855898178516,0.1807308076584317,-5.841218839361471,7.708252732862533
39.9,7.768392562866211,6.247087001800537,18.17426872253418,4.962777137756348,2.4848697185516357,3.713616132736206,0.09789057821035385,-0.37605997920036327,-0.9701876640319824,0.28105299987904075,-0.10541504834493799,0.1820756899364977,0.0051389653235673904,-0.03624029457569122,0.2021300494670868,0.0,0.0,-0.5392594933509827,-0.5440279681239204,-7.116047836955346,7.568080530056838,0.0,0.0,237.3421704692381,-4.174960804468446,33.39271832995692,-18.565148226094216,-0.5459235666746133,-7.308619173126628,7.634762500530916
39.95,7.926187038421631,6.32621955871582,18.29336166381836,4.915554523468018,2.3668766021728516,3.719977378845215,0.08800558745861053,-0.3381607532501222,-0.9862696528434753,0.2851466050333126,-0.10693975099246261,0.16119734608797573,0.0051389653235673904,-0.03624029457569122,0.2021300494670868,0.0,0.0,-0.5392594933509827,-0.8940502528477339,-8.303255972470534,7.4821995396116,0.0,0.0,234.64886130142884,-1.0289234762921171,28.950417445038426,-14.473960266101287,-0.8950121618773493,-8.488474922322068,7.542657281382812
40.0,8.237074851989746,6.472680568695068,18.532114028930664,4.810205936431885,2.126718282699585,3.7289555072784424,0.10144036263227463,-0.2825898826122285,-1.0046403408050537,0.3016749465912923,-0.10832221822815838,0.07718480398013111,0.00025208573788404465,-0.024819161742925644,0.20332293212413788,0.0,0.0,-0.532683253288269,-0.8855403939161022,-10.58936673756984,7.52976450856181,0.0,0.0,236.1405437596307,2.4452255246823076,42.26252502969044,-16.50210441784513,-0.8849528360613146,-10.790514072716215,7.590208489874602
40.05,8.370938301086426,6.531607151031494,18.63669204711914,4.760072708129883,2.0210046768188477,3.731653928756714,0.10366832464933395,-0.2258272767066957,-1.0209497213363647,0.30601706802581496,-0.10730781681303475,0.056144524886860045,0.0001476641045883298,-0.024803346022963524,0.20483779907226562,0.0,0.0,-0.532683253288269,-0.5240214901181801,-10.8823173058911,7.319424215217126,0.0,0.0,229.54407302160214,0.6660430058108864,43.18170849601802,-14.638335548181525,-0.5221576411602497,-11.083266309180402,7.373820533241062
40.1,8.693949699401855,6.665290355682373,18.88947296142578,4.638028621673584,1.7718629837036133,3.7121355533599854,0.11207994818687439,-0.16185164451599135,-1.0430731773376465,0.3231183436964886,-0.09724406897537412,-0.027647458357019577,0.0001476641045883298,-0.024803346022963524,0.20483779907226562,0.0,0.0,-0.532683253288269,-0.6564166876806858,-10.354413675187697,6.096699761922898,0.0,0.0,191.19827655734528,1.5182955926318644,48.65140616759231,-19.775687312530778,-0.6531363337944898,-10.537265176555765,6.142647730258603
40.15,8.861696243286133,6.729591369628906,19.021865844726562,4.578428745269775,1.6573693752288818,3.6526339054107666,0.12429805099964142,-0.11706873774528516,-1.0474324226379395,0.32733867635447306,-0.09330753832688983,-0.04853687667174926,0.008466199040412903,-0.05424724146723747,0.2076396495103836,0.0,0.0,-0.532833456993103,-1.417267762234971,-8.244052205421532,4.850492871002713,0.0,0.0,152.11604861724484,2.031274287600816,34.41235972774608,-3.9619499967720757,-1.4135474834606192,-8.413211000681365,4.891121507186711
40.2,9.172730445861816,6.840703010559082,19.262521743774414,4.480525016784668,1.4836530685424805,3.4253435134887695,0.16184589266777039,-0.06876699626445783,-1.065134048461914,0.3450739844449214,-0.07284201186826642,-0.13113912498491165,0.008466199040412903,-0.05424724146723747,0.2076396495103836,0.0,0.0,-0.532833456993103,-3.017681606197474,-6.319535839615629,4.1151596398845705,0.0,0.0,129.05530231590663,5.811281351722656,37.351897283594234,-15.802966810097619,-3.0131920588786367,-6.4859145924507215,4.159143490826719
40.25,9.316557884216309,6.88854455947876,19.3697509765625,4.439073085784912,1.4129538536071777,3.28482723236084,0.22846591472625732,-0.04699729382991804,-1.0640376806259155,0.35013278150997973,-0.06673945928558062,-0.1516281195499383,0.0037202469538897276,-0.04116632044315338,0.2080240547657013,0.0,0.0,-0.5277441143989563,-3.539356144451549,-5.7533226054520785,3.950485793999885,0.0,0.0,123.8909746047301,10.197253138851938,18.053587759195796,0.9107841918418579,-3.534580116354545,-5.955864817107598,4.00927712513641
40.3,9.617690086364746,6.982520580291748,19.582185745239258,4.355860233306885,1.2621660232543945,2.9741289615631104,0.32984471321105957,-0.025652192533016337,-1.0733988285064697,0.3756914468848993,-0.03926752175814056,-0.23278645970781914,0.0018305586418136954,-0.0334705226123333,0.20908965170383453,0.0,0.0,-0.5247483253479004,-2.835609716841752,-6.803964044137061,3.904644405567165,0.0,0.0,122.45334526334895,15.4486771171372,18.554175493671625,-8.372404844343945,-2.8301266025112293,-7.05027239751774,3.9922736469363125
40.35,9.77458667755127,7.027744770050049,19.686185836791992,4.311929702758789,1.1816843748092651,2.8070664405822754,0.39008617401123047,-0.009433757513761652,-1.0764684677124023,0.3835053589228811,-0.03171121154500506,-0.2529540628879213,0.0018305586418136954,-0.0334705226123333,0.20908965170383453,0.0,0.0,-0.48731809854507446,-1.0908605815541002,-7.175769935969395,3.762685208585231,0.0,0.0,118.00137044675576,9.171122343969742,15.209947943903945,-2.7508051254059,-1.0851247420344534,-7.450203970834749,3.8658448138110395
40.4,10.050087928771973,7.101301193237305,19.8560791015625,4.234507083892822,1.036718487739563,2.4995975494384766,0.42639973759651184,0.01725393533706652,-1.0801975727081299,0.41721050992128916,0.0020013985213395828,-0.33221253951262575,-0.006506224162876606,0.055313967168331146,0.28999170660972595,0.0,0.0,-0.48731809854507446,-0.32551268391771515,-7.887023873219638,3.694338292416058,0.0,0.0,115.85794644855093,5.493196189082286,23.330298796229993,-3.2713997538753996,-0.318968914821372,-8.1534132002115,3.815169785686717
40.45,10.203132629394531,7.138352870941162,19.943593978881836,4.190293788909912,0.9546119570732117,2.3233063220977783,0.4307466149330139,0.03506176173686968,-1.0878596305847168,0.42564477857235816,0.011319396893271851,-0.35177149689855713,-0.003990819677710533,0.0527903251349926,0.2893064022064209,0.0,0.0,-0.48731809854507446,0.48191456305274016,-7.370143987763463,3.5180034796370987,0.0,0.0,110.32791977560132,0.6065633244058924,16.75596828018624,-6.721708177954387,0.48869028649604423,-7.624991157550949,3.639642614417003
40.5,10.473257064819336,7.196147441864014,20.08580207824707,4.113450527191162,0.8045554161071777,1.999630331993103,0.4155099391937256,0.061961133033037054,-1.0933330059051514,0.4573258234083784,0.05197266126229307,-0.4287115991095094,-0.00920522678643465,0.06665381789207458,0.28961747884750366,0.0,0.0,-0.48731809854507446,0.623516883321626,-7.27807295888611,3.404375117260664,0.0,0.0,106.76442675432853,-2.412171407968011,23.44195304424882,-4.71264513348369,0.6309654938281624,-7.486234884374115,3.529533078507936
40.55,10.622651100158691,7.224311351776123,20.156042098999023,4.071854114532471,0.7190320491790771,1.8094502687454224,0.4027334749698639,0.08163411170244203,-1.093578577041626,0.46443721396451915,0.06290730616874046,-0.44762328379431116,-0.00920522678643465,0.06665381789207458,0.28961747884750366,0.0,0.0,-0.4853980839252472,0.7655831361923529,-6.344426863320647,3.237545323289258,0.0,0.0,101.53248647001814,-2.068790670340309,17.94161562861682,-0.022695842908012825,0.7731737492437388,-6.5314415054766375,3.3587884677779387
40.6,10.900517463684082,7.269072532653809,20.269290924072266,3.99125599861145,0.5590700507164001,1.4348379373550415,0.3818906843662262,0.10669858008623109,-1.099555253982544,0.4894703092193489,0.10967955654804405,-0.5224543445972285,-0.011102935299277306,0.06281891465187073,0.28947558999061584,0.0,0.0,-0.4853980839252472,0.6790228846235902,-5.5412726405023385,3.0586036988809484,0.0,0.0,95.92070771638478,-3.334699969496265,21.817893907907038,-5.070819997544364,0.6870026788402266,-5.675559607863082,3.1796339463917254
40.65,11.029214859008789,7.286407470703125,20.313236236572266,3.955589771270752,0.4876976013183594,1.250535011291504,0.36862102150917053,0.11677113920450197,-1.1002384424209595,0.4947850243651823,0.1220620672496596,-0.5408502706504866,-0.011102935299277306,0.06281891465187073,0.28947558999061584,0.0,0.0,-0.4853980839252472,0.5273482178348186,-4.718180333513692,2.8912576446041873,0.0,0.0,90.67257702013131,-2.199424811044138,10.513260068053535,-0.35124095688410306,0.5352748547784004,-4.832558355662567,3.007585571556798
40.7,11.282703399658203,7.314028739929199,20.3826961517334,3.88582444190979,0.34554317593574524,0.8682571649551392,0.3593464493751526,0.1332452297210692,-1.1072938442230225,0.513153659478023,0.1733408265849256,-0.6140938616161372,-0.018582932651042938,0.07530740648508072,0.28909990191459656,0.0,0.0,-0.4836062490940094,0.38397740108079503,-4.025986092083659,2.7016580946345568,0.0,0.0,84.72655563055119,-1.6192440685226834,15.238684176425775,-5.987359060865162,0.3920015134040222,-4.095018407911593,2.8193812190935414
40.75,11.407747268676758,7.324492931365967,20.407989501953125,3.85066294670105,0.27884000539779663,0.6683237552642822,0.35630637407302856,0.13059712946414934,-1.1020190715789795,0.5169932229179961,0.18652590456818,-0.6323695313083029,-0.018582932651042938,0.07530740648508072,0.28909990191459656,0.0,0.0,-0.4836062490940094,0.34177880663495586,-3.8882428730628558,2.5445866727776334,0.0,0.0,79.80064713444648,-0.6664585947782573,0.9157469201911281,4.966141789053315,0.34953008104235145,-3.9453126943197834,2.659137629158789
40.8,11.654136657714844,7.3389787673950195,20.438852310180664,3.7854509353637695,0.14824596047401428,0.25339534878730774,0.3682105541229248,0.14385189116001115,-1.1085010766983032,0.5305311286928004,0.24031768755594973,-0.7053112873893964,-0.006024804897606373,0.051590122282505035,0.29339513182640076,0.0,0.0,-0.4863024950027466,0.6039346690984555,-3.6913437384962506,2.3580044195933434,0.0,0.0,73.94925102866696,1.5830022013291658,12.909459421095232,-5.447344232972629,0.6116096168193527,-3.715863757399794,2.478293980967235
40.85,11.79085636138916,7.343436241149902,20.444093704223633,3.751403331756592,0.07813920080661774,0.00820985622704029,0.37568095326423645,0.14405852556228624,-1.1132347583770752,0.5334088302334018,0.25403678654705886,-0.723650411523882,-0.006024804897606373,0.051590122282505035,0.29339513182640076,0.0,0.0,-0.4863024950027466,0.8389489998674726,-3.7072083224249974,2.5242269123515477,0.0,0.0,79.1621457719716,0.9077739092663548,3.2366453703739335,-3.8862287493842573,0.8469222202321585,-3.726159195123622,2.6521063718381552
40.9,12.044872283935547,7.344723224639893,20.43417739868164,3.6815507411956787,-0.06308195739984512,-0.43972671031951904,0.37389153242111206,0.15300285816192613,-1.116640567779541,0.5426404668725677,0.3098020175070965,-0.7970462163112031,-0.009646736085414886,0.05744657292962074,0.2925593852996826,0.0,0.0,-0.48491406440734863,1.3451160405891844,-4.568915938231024,3.2381595832694643,0.0,0.0,101.55175024454532,-0.5145978298968601,9.758409530914461,-2.6873860438294273,1.3542284469181924,-4.546064403876251,3.3891856551497677
40.95,12.162728309631348,7.341579437255859,20.418977737426758,3.64156174659729,-0.14793731272220612,-0.6273251175880432,0.35812267661094666,0.15087090432643877,-1.1156575679779053,0.5441998563534671,0.3238905436602827,-0.8155023351218309,-0.009646736085414886,0.05744657292962074,0.2925593852996826,0.0,0.0,-0.48364362120628357,1.9843506011687497,-4.973484543557162,3.8191213474523016,0.0,0.0,121.03333594627463,-2.6358808611483777,1.3520570474069222,1.1953670615307597,1.993524020770934,-4.931356207546187,3.9675967914544295
41.0,12.40783977508545,7.325021266937256,20.368309020996094,3.535024881362915,-0.36297568678855896,-0.9742751121520996,0.3163445293903351,0.16883654892444597,-1.126308560371399,0.5459967511539188,0.38119028256056886,-0.8902069338020003,-0.015219798311591148,0.06572172045707703,0.2914353311061859,0.0,0.0,-0.48364362120628357,2.921140517339897,-5.819624848144467,4.3523051098134005,0.0,0.0,147.6586052181884,-6.620308489040138,16.04627894911158,-9.150939652066175,2.929826224428036,-5.716912592194318,4.4861761126051585
