Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p,u_q,u_r,t_x,t_y,t_z,backward_Mx,backward_My,backward_Mz,nominal_Mx,nominal_My,nominal_Mz,central_Mx,central_My,central_Mz
10.5,4.05897569656372,-15.9706573486328,7.73207139968872,1.3736360864416,5.06459858477204,-0.803384541311077,0.858459711074829,-0.166437894105911,0.0867910534143448,0.120210374809658,-0.168232963344774,-2.70424596647906,-0.000232882986892946,0.12479505687952,0.00654608570039272,0,0,-0.526066720485687,-1.92690407083229,0.264757545707145,0.913020624177554,-2.65958296341683,10.0585545660113,0.790928679554889,-2.95513201997474,0.7693587650036,1.4146040804256
10.6,4.11626434326172,-16.3021049499512,7.73168468475342,1.27935095671041,4.90535138468592,-1.00679623815199,0.806488633155823,-0.0762088447809219,0.0988147631287575,0.166292092494955,-0.175618190573399,-2.69981942612045,-0.000232882986892946,0.12479505687952,0.00654608570039272,0,0,-0.526066720485687,-3.9324673265956,1.26654348862294,1.43337488628747,-3.66199683959741,13.3423021520026,0.636380550816003,-3.53588563509207,1.72489904244367,1.31824869595291
10.7,4.18549633026123,-16.6616687774658,7.7323169708252,1.18644859393203,4.66339411607077,-1.24606921369895,0.765149772167206,0.0739359632134438,0.108248457312584,0.22718657725829,-0.177538440093407,-2.69171425079248,-0.000232882986892946,0.12479505687952,0.00654608570039272,0,0,-0.526066720485687,-3.0249736086216,2.17877397841004,0.503182946474333,-2.75723839058582,15.0573949090921,0.479653255675751,-1.94863668239975,1.27073626635758,0.0402983378181666
10.8,4.21757221221924,-16.8175811767578,7.73229455947876,1.14272240813915,4.55389099902653,-1.29418889655584,0.752667129039764,0.105383031070232,0.107268549501896,0.244845595266575,-0.176009963326499,-2.68859995073494,-0.00029987411107868,0.131743937730789,0.00832997169345617,0,0,-0.526066720485687,-0.848005640553403,0.365685497207378,-0.557471580999846,-2.964185057964,14.6748234456353,0.309046771195491,-1.17959274654286,1.25466924568806,-0.515578518631811
10.9,4.28362655639648,-17.1255664825439,7.72964096069336,1.08773674812024,4.28485293704156,-1.44689322479634,0.731294751167297,0.253037124872208,0.107231117784977,0.299245160487833,-0.164253189430903,-2.6769295676673,-0.00029987411107868,0.131743937730789,0.00832997169345617,0,0,-0.526066720485687,-1.39467716975122,2.14697053352514,-1.10064287676229,-2.90829061224469,12.6348345166036,0.128402121959763,-0.669643159340915,1.60510762067655,-1.56781061446978
11,4.35010290145874,-17.4163398742676,7.72920751571655,1.03616273493208,4.00408246415091,-1.50496774895042,0.729360282421112,0.329859465360641,0.0966837257146835,0.341385308786316,-0.149264459178492,-2.66569970085301,-6.23428786639124e-06,0.0371812768280506,0.00188913743477315,0,0,-0.526066720485687,0.0904140611942146,1.07454211409835,-2.36434046444034,-2.81493364289217,8.53776812653374,-0.0405955522186118,-0.760378269309249,0.693298235495371,-2.24092786167299
11.1,4.39109992980957,-17.5886783599854,7.73008966445923,1.01253928506223,3.81246856090312,-1.52362649091242,0.704616367816925,0.356846004724503,0.0889127701520919,0.368794150380635,-0.137568565733209,-2.65751140273807,-6.23428786639124e-06,0.0371812768280506,0.00188913743477315,0,0,-0.575674474239349,-1.61237672184082,0.32330542005241,-2.18187439632782,-3.86766055438776,2.30009869751423,-0.172009402861934,-1.71042441342446,0.166575458120704,-2.57784972679982
11.2,4.45435571670532,-17.8485832214355,7.73350524902344,0.986785720115022,3.49095927274549,-1.51651116743349,0.677243828773499,0.363344967365265,0.0722334831953048,0.411243217048533,-0.117859246070231,-2.64383749144022,-6.23428786639124e-06,0.0371812768280506,0.00188913743477315,0,0,-0.575674474239349,-1.84882326234574,0.0294789849671504,-2.94200231206209,-2.68021856818281,-3.0452930209076,-0.260804018874915,-1.46964075077767,-0.258780995115361,-2.69858824309499
11.3,4.51303434371948,-18.0879726409912,7.7396183013916,0.959246246566936,3.15842325185761,-1.45409022115669,0.660037040710449,0.332162886857986,0.0610303282737732,0.447229117870329,-0.101427117494593,-2.63208891925748,-0.000539491302333772,0.0166134778410196,0.00285757798701525,0,0,-0.575674474239349,-1.13442439571722,-0.534689488253754,-2.29605253915639,-3.83026430777516,-7.67290391521294,-0.331935944680497,-1.60354194775923,-0.647602709374589,-2.30876746791751
11.4,4.54005146026611,-18.1996097564697,7.74366664886475,0.955850166866345,2.96964058189727,-1.43679844091604,0.630253374576569,0.286220908164978,0.0495411232113838,0.474821453152513,-0.0903641187002544,-2.62372555527523,-0.000539491302333772,0.0166134778410196,0.00285757798701525,0,0,-0.575674474239349,-2.11749886274822,-0.747561821923561,-2.09111307099133,-2.95486352386465,-12.8275393164801,-0.401777996657219,-1.93338014483936,-1.05179052113087,-1.81245749037384
11.5,4.59436321258545,-18.4319820404053,7.75435733795166,0.920106336874295,2.57538050297854,-1.29548510115601,0.605405867099762,0.20051047205925,0.04432088509202,0.508768536262324,-0.0797247052218517,-2.61505354487921,-0.000539491302333772,0.0166134778410196,0.00285757798701525,0,0,-0.56960654258728,-1.7882171980535,-1.3497396095514,-1.18392315087514,-2.46449367172185,-14.5694858545597,-0.429996158541019,-1.24868921558013,-1.21609295297858,-1.20622006160813
11.6,4.61710166931152,-18.5316295623779,7.75767517089844,0.907357321849798,2.38500363511332,-1.24242518105276,0.595022916793823,0.132270187139511,0.0385990291833877,0.532424744891539,-0.0746446709931781,-2.61032422096443,-0.000539491302333772,0.0166134778410196,0.00285757798701525,0,0,-0.56960654258728,-0.736991606835741,-1.07691960818206,-0.975386480138145,-3.36417344618968,-14.0488469953623,-0.514581662660399,-1.38645946252765,-1.17237857039158,-1.15988955822631
11.7,4.654465675354,-18.711124420166,7.76623058319092,0.870775372201335,2.0098535671777,-1.07669977558361,0.567227959632874,0.0515516065061092,0.0287263728678226,0.566325955724949,-0.0709830040396807,-2.60591583467863,0.000225985131692141,-0.01486820820719,0.00125054712407291,0,0,-0.56960654258728,-2.06260444887249,-1.25829527836439,-1.05108131601908,-2.58443239526008,-10.6680708010033,-0.650383991373965,-3.49218741424648,-0.849984207676319,-0.568028859174484
11.8,4.66879606246948,-18.7907009124756,7.77168369293213,0.850789583518847,1.81353417164981,-0.992974777318951,0.501106381416321,0.0242070220410824,0.029721038416028,0.587888823285562,-0.0703304294630969,-2.60431208947375,0.000225985131692141,-0.01486820820719,0.00125054712407291,0,0,-0.56960654258728,-4.92737452531116,-0.439669707192917,0.0164931284416174,-8.24372197849468,-6.08432486882674,-0.764875584552143,-15.255440249982,-0.544140455833513,-0.395091380815609
11.9,4.69018459320068,-18.9448890686035,7.78465175628662,0.797939368008363,1.39291052120379,-0.769996626046222,0.158092960715294,-0.0167938694357872,0.0214562099426985,0.608189866697544,-0.0712182609328667,-2.60328581000909,0.000225985131692141,-0.01486820820719,0.00125054712407291,0,0,-0.577287197113037,-25.591453233619,-0.63216430792657,-0.718999145511046,-11.757475022544,-4.56329477351479,-0.776869065154283,-25.1526730838015,-0.613479627539192,-0.595609476841494
12,4.6967887878418,-19.0538234710693,7.79539060592651,0.746766003377335,1.0353461054225,-0.55711370463382,-0.173156917095184,-0.0553523190319538,0.0159673020243645,0.605247278895486,-0.0743845766629988,-2.60388930155504,-0.000339183025062084,-0.0316508188843727,0.00123443338088691,0,0,-0.577287197113037,-24.7177458528223,-0.58599054504755,-0.544800810861511,-5.20017951233354,-3.24115109750279,-0.769401820705137,-13.4241868275942,-0.305000553360312,-0.392416853943019
12.1,4.69591045379639,-19.0986137390137,7.80025768280029,0.720220737310517,0.861284027136589,-0.450612441474711,-0.201630413532257,-0.0571800507605076,0.0139066046103835,0.601466800755562,-0.0754720915549808,-2.60424432658279,-0.000339183025062084,-0.0316508188843727,0.00123443338088691,0,0,-0.577287197113037,-2.12997536163703,-0.0239545833999304,-0.251564377177082,-1.51289876619803,-1.57741814770266,-0.77700229491185,-2.7670035595812,-0.12835847462807,-0.703257244427031
12.2,4.68405389785767,-19.1763248443604,7.81005382537842,0.66041616402705,0.480176548722897,-0.207774324526189,-0.247182413935661,-0.0726553499698639,0.00168408791068942,0.583144866309699,-0.080516259804305,-2.60685138095884,-0.000339183025062084,-0.0316508188843727,0.00123443338088691,0,0,-0.570150375366211,-3.39907978494843,-0.236176801914638,-1.19307934461279,0.421933331316293,-0.372915340451738,-0.752052322323552,-3.01236377974232,-0.141269684093362,-0.665127295580471
12.3,4.66594552993774,-19.2291107177734,7.81423616409302,0.60423975264057,0.153117682716368,-0.0119937812893728,-0.282366693019867,-0.0757244899868965,0.00133900763466955,0.567369552580427,-0.0843987172044882,-2.60934808316299,-0.000339183025062084,-0.0316508188843727,0.00123443338088691,0,0,-0.570150375366211,-2.62549349181459,-0.0464171719050452,-0.157473334280187,-0.175313819304288,0.830540286343449,-0.735947677744651,-1.34259243868396,0.123483785776193,-0.233697248160136
12.4,4.65412950515747,-19.2488498687744,7.81519937515259,0.576382044377785,-0.00601514631750872,0.0777063423811426,-0.283156841993332,-0.0565843544900417,-0.0007208963506855,0.556036247824563,-0.0866458959299682,-2.61099209519705,0.000350344635080546,-0.0613045394420624,0.00107980892062187,0,0,-0.570150375366211,-0.0586448883142053,0.292552171872166,-0.278137389741198,0.236271760588104,4.01399291359961,-0.780866554660079,2.31214622655253,0.46017475518508,-0.636729121396377
12.5,4.62323331832886,-19.2695503234863,7.81698703765869,0.517630978090188,-0.31973035684539,0.2501234536528,-0.220386907458305,-0.0155327701941133,-0.0108481058850884,0.540731543786836,-0.0885209937826113,-2.61271262353235,0.000350344635080546,-0.0613045394420624,0.00107980892062187,0,0,-0.570150375366211,4.68387728467213,0.624670423601559,-0.920608617389355,1.4323364363961,6.80392572676426,-0.860118579990939,4.00260579123723,0.726364096008978,-0.779368461229735
12.6,4.57762813568115,-19.2638835906982,7.81902456283569,0.449956420987114,-0.664450616875878,0.43077339489246,-0.175881624221802,0.0388121046125889,-0.0177978090941906,0.529070684433445,-0.087489195623291,-2.61317187700657,0.000350344635080546,-0.0613045394420624,0.00107980892062187,0,0,-0.578406989574432,3.31501005908986,0.827000244715904,-0.577348442816721,-0.133938468775447,8.52932510175623,-0.915951571951406,1.0730564700677,0.969968857951184,-0.544508098087819
12.7,4.52784156799316,-19.2344493865967,7.82061100006104,0.393919850474153,-0.968856095322415,0.575990260570999,-0.191482335329056,0.111845687031746,-0.024008696898818,0.513979953597269,-0.0810020633563916,-2.61124585508393,0.000803443719632924,-0.0765810534358025,0.00117811025120318,0,0,-0.578406989574432,-1.18357662990863,1.11083975588204,-0.425148238869903,-0.476565241523796,7.61820854807503,-0.93343499322721,-0.467706313582008,0.662629401173905,0.0285315171121095
12.8,4.49971628189087,-19.2114772796631,7.82121992111206,0.366863398276504,-1.11862506775245,0.645253139533078,-0.187890812754631,0.126289680600166,-0.020013066008687,0.509299507266725,-0.0782106881834742,-2.6102337990384,0.000803443719632924,-0.0765810534358025,0.00117811025120318,0,0,-0.578406989574432,0.249325598316552,0.215615913726372,0.49592260356444,-0.253175537395297,5.71865887791322,-0.930874636956613,-0.555902268452285,0.33719380990414,-0.190151428790661
12.9,4.42866659164429,-19.1405849456787,7.82182025909424,0.309907766799679,-1.45141983494434,0.787301931110218,-0.205887168645859,0.156626209616661,-0.0314521715044975,0.494449697020212,-0.0674532381629258,-2.60646640281679,0.000803443719632924,-0.0765810534358025,0.00117811025120318,0,0,-0.578962445259094,-1.37878523472083,0.45488878804185,-0.825709830453672,-0.926480832139369,3.3561987565809,-0.957845005564799,-0.394629946382172,0.229508061883231,-0.600341419080324
13,4.35837602615356,-19.063289642334,7.81961727142334,0.264482335928587,-1.73603357531628,0.900736271194688,-0.197498664259911,0.157501205801964,-0.0378211215138436,0.482078556386256,-0.0580692145336093,-2.60369969467877,-0.000653143390081823,-0.0991919636726379,-3.9595877751708e-05,0,0,-0.578962445259094,0.581939847481687,0.00270588363402374,-0.381739428683146,0.0243959381229864,0.488001530016154,-0.940909324702115,0.172001406264741,-0.151541519510813,-0.0549924524938306
13.1,4.2805233001709,-18.9699058532715,7.81640195846558,0.227462079556163,-2.01083905783435,1.00552423601887,-0.200100466609001,0.138213142752647,-0.0368391834199429,0.469842037253982,-0.0489028199071181,-2.60159449632782,-0.000653143390081823,-0.0991919636726379,-3.9595877751708e-05,0,0,-0.578962445259094,-0.231569067814626,-0.305648663696851,0.251297426680638,-0.292423936561886,-1.87248449737086,-0.89884121049837,0.537543717345916,-0.500802087840642,0.0881159392097719
13.2,4.18258285522461,-18.8415641784668,7.81316614151001,0.1944326192602,-2.31779979248571,1.11045275158878,-0.182082623243332,0.0934148281812668,-0.0395283699035645,0.454458027781112,-0.0387890408778269,-2.60041246058749,-0.000653143390081823,-0.0991919636726379,-3.9595877751708e-05,0,0,-0.578681290149689,1.31695405098132,-0.695706536819064,-0.138204021791094,0.330884468345789,-4.04650484034597,-0.870457850130231,0.480833524488723,-0.454842876468622,-0.4567846376841
13.3,4.13556289672852,-18.7769832611084,7.81186389923096,0.183438807535407,-2.44881153797163,1.15797859469076,-0.18648087978363,0.0801019594073296,-0.0493847243487835,0.449964033629672,-0.0364108593718299,-2.60047904580074,-0.00140721269417554,-0.111654616892338,0.00083526223897934,0,0,-0.578681290149689,-0.35722472294881,-0.216856201028779,-0.78765063087433,-0.471687268810748,-5.17795763907131,-0.825416353961674,-0.119741257277271,-0.552897116205051,-0.537108445605034
13.4,4.03517961502075,-18.6345558166504,7.80923414230347,0.166028082459434,-2.7148013531175,1.23064090409761,-0.184512287378311,0.0228621736168861,-0.0536045841872692,0.435579709689294,-0.031193200554246,-2.60200810316186,-0.00140721269417554,-0.111654616892338,0.00083526223897934,0,0,-0.578681290149689,0.137837186032635,-0.889912429946354,-0.350130712586824,0.0483394131668552,-5.59884125763755,-0.775505904265381,-0.452668881839413,-0.718922417453369,-0.212494498278383
13.5,3.92664957046509,-18.4752178192139,7.80651712417603,0.155462449763566,-2.96853201241492,1.29905905257209,-0.198374956846237,-0.0120259765535593,-0.0547280162572861,0.423983822563433,-0.0295824265905444,-2.60473096069238,0.00604532053694129,0.0108190346509218,-0.0062896297313273,0,0,-0.578681290149689,-1.02931110060243,-0.549313732652362,-0.114020030822987,-0.73775611406154,-5.2530465147049,-0.730470034935452,-0.0713185006978939,-0.448530515140291,0.0713729233775197
13.6,3.85483837127686,-18.3674030303955,7.80477285385132,0.150607724485346,-3.12458276872523,1.33676534363495,-0.186554178595543,-0.0337398499250412,-0.0516806282103062,0.4164892269241,-0.0295244550669505,-2.60718844531061,0.00604532053694129,0.0108190346509218,-0.0062896297313273,0,0,-0.52413535118103,0.894663664771071,-0.346009231701131,0.233587539143506,0.0891879615285905,-4.33881453850932,-0.674093882221855,0.28004196889495,-0.377982649270083,-0.436517323606071
13.7,3.73604536056519,-18.1855621337891,7.8001880645752,0.144681701733427,-3.36534857552393,1.39316627192387,-0.191211193799973,-0.0596332550048828,-0.0637087151408195,0.405378763470958,-0.0306956926347379,-2.61168139243898,0.00604532053694129,0.0108190346509218,-0.0062896297313273,0,0,-0.52413535118103,-0.319451530958099,-0.413589099574457,-1.13691402518903,-0.364621143128702,-2.60734033448932,-0.64036043541101,0.435611961101608,-0.248577254045377,-0.978960684070043
13.8,3.61119079589844,-17.9899845123291,7.79493618011475,0.140729181786195,-3.59848861381862,1.44503292242368,-0.175625219941139,-0.0639564841985703,-0.072183296084404,0.394714356470414,-0.0326084373619621,-2.61675073721093,0.00729099847376347,0.0197696909308434,-0.00645775487646461,0,0,-0.52413535118103,1.19669175105768,-0.0842738130322046,-0.81999820949659,0.148643814343329,-1.04517898820992,-0.590865260311395,0.975157348389202,0.00918555397481257,-0.00518448850289245
13.9,3.46256637573242,-17.7517910003662,7.78947639465332,0.140274801641371,-3.85524709949309,1.48699613751831,-0.165978506207466,-0.0560628026723862,-0.0623268596827984,0.380938163291842,-0.0351191985280821,-2.6236029107477,0.00729099847376347,0.0197696909308434,-0.00645775487646461,0,0,-0.523459553718567,0.745362292217928,0.105980093085159,0.821057240071434,0.27565820606277,0.543874823315798,-0.516176389321478,0.490020544814783,0.188683054276694,0.103689589875478
14,3.32379722595215,-17.5246486663818,7.78504467010498,0.136721996305877,-4.07238477345534,1.52854021607644,-0.163177415728569,-0.0373582765460014,-0.0686091780662537,0.371089514676331,-0.036394498350172,-2.62857550718204,0.00729099847376347,0.0197696909308434,-0.00645775487646461,0,0,-0.523459553718567,0.227825917693479,0.270169729961566,-0.594647544534674,-0.242839098098801,2.33056814092409,-0.488414102670462,0.145084768923624,0.331607374491653,-0.488934269645979
14.1,3.25217747688293,-17.4058952331543,7.78302526473999,0.139557742552467,-4.18204275035273,1.53732714399822,-0.162594586610794,-0.0106226857751608,-0.0725132450461388,0.363978149001433,-0.0363669300813444,-2.6320346566511,0.00406215060502291,0.0252709649503231,-0.00657222513109446,0,0,-0.523459553718567,0.0491483528526473,0.392194465417882,-0.357313798341476,0.242999539689234,6.25683290323092,-0.464229797274596,-4.69809038896244,0.609691403117498,-0.32562169020208
14.2,3.10475301742554,-17.1583919525146,7.77928161621094,0.132251508859234,-4.39351403384975,1.55139783368626,-0.289283573627472,0.0445438772439957,-0.0757043287158012,0.35133169509438,-0.0337667640152578,-2.63578931168066,0.00406215060502291,0.0252709649503231,-0.00657222513109446,0,0,-0.523459553718567,-9.47581756087731,0.812731387380628,-0.207274473118261,-6.19108111335729,9.38740170546115,-0.468019142272621,-13.2666700032611,1.05118477531534,-0.300578331234531
14.3,2.93257975578308,-16.8652954101562,7.77415990829468,0.120777997219003,-4.63178104845071,1.50445019599711,-0.517603993415833,0.130880817770958,-0.0809944868087769,0.328290369800796,-0.027673438260631,-2.63808072556392,0.00406215060502291,0.0252709649503231,-0.00657222513109446,0,0,-0.524690449237823,-17.1107239137717,1.26100520022437,-0.0685705612026516,-8.02749633154961,11.8393779377537,-0.455177797973785,-12.3112248252459,0.980037180858107,0.298390237746351
14.4,2.85377669334412,-16.7312717437744,7.76990461349487,0.118209368982048,-4.74694334965329,1.41813548461625,-0.617251515388489,0.180489912629128,-0.0780290588736534,0.30564058179004,-0.0207819660692055,-2.63907315412022,0.0068952371366322,0.0380455777049065,-0.0072217108681798,0,0,-0.524690449237823,-7.53735939017734,0.690145267917231,0.924274038882676,-5.06427964810423,13.0510771771496,-0.43144801082501,-7.74106496921977,1.03565901778491,0.883678533123556
14.5,2.69291377067566,-16.4557342529297,7.76134061813354,0.11509599854402,-4.9451861537593,1.25817159627412,-0.72236031293869,0.275264203548431,-0.0759769156575203,0.265080121658915,-0.00610646192707008,-2.63962450566298,0.0068952371366322,0.0380455777049065,-0.0072217108681798,0,0,-0.524690449237823,-7.99504131454431,1.37156437780956,1.3615563536755,-4.08702906086351,13.956016720071,-0.418034535297306,-5.34384738582575,1.09622138660649,1.20084148223914
14.6,2.61087250709534,-16.3146896362305,7.75739336013794,0.116049627360133,-5.04173658595082,1.12997936774052,-0.756391525268555,0.334045946598053,-0.0775404050946236,0.235424550795616,0.00653253655837741,-2.63960663604313,0.0068952371366322,0.0380455777049065,-0.0072217108681798,0,0,-0.523872435092926,-2.7293675868309,0.815489874109577,1.35933606077,-3.2855713611922,14.0404270475917,-0.405171839858068,-2.86256935880546,0.988752824887584,1.90095897439882
14.7,2.42256426811218,-15.9910640716553,7.7499794960022,0.129213877269294,-5.20142725754897,0.920764731458348,-0.793993830680847,0.415476441383362,-0.0669189020991326,0.185740370276893,0.0312790850143228,-2.63891162249053,0.00418258272111416,0.0368162728846073,-0.00603503361344337,0,0,-0.523872435092926,-3.00976373672498,1.16990610076084,2.90047400262127,-2.811224302881,12.4335694145203,-0.398565558800793,-1.94600820064557,0.901495419572734,2.71046823136429
14.8,2.33721470832825,-15.8451852798462,7.74742889404297,0.141377297585799,-5.26242413915356,0.788680065163846,-0.803077220916748,0.46182057261467,-0.0605719946324826,0.15705229184953,0.047299719186294,-2.63843359158378,0.00418258272111416,0.0368162728846073,-0.00603503361344337,0,0,-0.523872435092926,-0.883505085885717,0.639504303404793,2.76354413514938,-1.97434294068726,9.82320371190437,-0.402683433378755,-0.620305249870016,0.60971998161982,2.82465398440118
14.9,2.16346573829651,-15.5512971878052,7.74361610412598,0.180069789437087,-5.34270389964915,0.551459977876664,-0.805104315280914,0.504271328449249,-0.0528502874076367,0.105700444054073,0.0787842802216315,-2.6378014420608,0.00418258272111416,0.0368162728846073,-0.00603503361344337,0,0,-0.523872435092926,-0.347371750517009,0.588650072197379,3.09398653634789,-1.67544981677743,5.69263402689991,-0.40199015424825,0.0100606745051166,0.411155440489711,3.77528481191921
15,1.96318054199219,-15.2200174331665,7.74150943756104,0.249975859273309,-5.38117955598816,0.264758789824617,-0.797548770904541,0.523520171642303,-0.0298012848943473,0.0446629781947711,0.118334794213124,-2.63790205588372,0.00418258272111416,0.0368162728846073,-0.00603503361344337,0,0,-0.524188339710236,0.448816027434201,0.260519092115156,4.52502623919316,0.387159825647064,1.50041180214032,-0.40815062648612,0.346226229460568,-0.0415040534412943,4.08266325995244
15.1,1.77925026416779,-14.9258546829224,7.73992538452148,0.335030043968662,-5.36849442328196,0.0447900448560612,-0.792743623256683,0.503288865089417,-0.0167042054235936,-0.00327303000944932,0.149239183901321,-2.63855388609477,6.3694198615849e-05,0.0549165643751621,-0.00685404287651181,0,0,-0.524188339710236,0.296588195788806,-0.328475268092677,3.53027606299247,0.739579598418222,-2.9515602208293,-0.444027431491377,0.432569034326022,-0.402591583040282,3.33871706547315
15.2,1.68530666828156,-14.7799425125122,7.73932027816772,0.387749703561617,-5.34700740230394,-0.101053512412843,-0.784292876720428,0.473369151353836,-0.0079166647046805,-0.0350333614612574,0.168810602632861,-2.63937226553214,6.3694198615849e-05,0.0549165643751621,-0.00685404287651181,0,0,-0.524188339710236,0.602844055887951,-0.46665046689581,2.9827844869648,1.06243809025449,-6.86991909615879,-0.49312839954593,0.761032971140637,-0.775017600036374,2.98946369107113
15.3,1.49429428577423,-14.4932746887207,7.73934936523438,0.505063709126201,-5.27318824408104,-0.296199467459844,-0.771601140499115,0.403140008449554,0.00102113932371135,-0.0818327187298945,0.195293814719989,-2.64107045854968,6.3694198615849e-05,0.0549165643751621,-0.00685404287651181,0,0,-0.523688018321991,0.949833355280722,-1.07337917189401,2.63917608960599,1.47012112144675,-10.2022462696846,-0.539840808529259,0.95781261119541,-1.10272689710658,2.62080459395491
15.4,1.27458727359772,-14.1812953948975,7.74095296859741,0.653610617702501,-5.14490763134322,-0.465703119429631,-0.758695483207703,0.329074561595917,0.00954563636332746,-0.128376360653458,0.217436544106403,-2.64294253008046,-0.00467744655907154,0.0682268962264061,-0.00651220278814435,0,0,-0.523688018321991,0.985881458045784,-1.12284494625438,2.23835537110364,2.60257074366862,-12.3164276224793,-0.612722304892065,0.532633487703147,-1.01099369214881,2.23892466661429
15.5,1.17532956600189,-14.0470876693726,7.74218654632568,0.726252643655538,-5.06648514936211,-0.596417191697423,-0.757941246032715,0.269630193710327,0.0180829409509897,-0.162207688040144,0.230538636568486,-2.64433426577102,-0.00467744655907154,0.0682268962264061,-0.00651220278814435,0,0,-0.523688018321991,0.092151295828092,-0.88989952493077,1.97084397862704,3.57251559424373,-12.2729531346427,-0.637904095254784,2.08252543775963,-0.993818628672416,1.72997555311808
15.6,0.974082052707672,-13.7882280349731,7.74545907974243,0.872359547861738,-4.89462129923237,-0.730353483540436,-0.703825771808624,0.196601629257202,0.0212013833224773,-0.206399036316427,0.244342292719861,-2.6456400167308,-0.00467744655907154,0.0682268962264061,-0.00651220278814435,0,0,-0.52109706401825,4.06769252418443,-1.09599846176091,1.09778315698839,3.23479937909875,-11.2050223575083,-0.687601206612354,2.91609847544595,-1.18670795432511,0.929568587188793
15.7,0.743722200393677,-13.514458656311,7.75033903121948,1.0425625177251,-4.66178928204125,-0.866983364599158,-0.680584132671356,0.111715614795685,0.0205354709178209,-0.259249647766052,0.255677410146042,-2.64654541152585,-0.00467744655907154,0.0682268962264061,-0.00651220278814435,0,0,-0.52109706401825,1.75071109674425,-1.27877017586226,0.391669404799347,3.64628738767919,-9.27842512805152,-0.732417487303119,1.32283933899851,-0.729096003162811,0.478045840667789
15.8,0.640084147453308,-13.3974943161011,7.75247573852539,1.11954657248804,-4.55555517349319,-0.874500648591355,-0.668813586235046,0.0986824333667755,0.0218127854168415,-0.272843572353486,0.257855509131361,-2.64671684553242,-0.00137263035867363,0.0874248445034027,-0.0068915169686079,0,0,-0.52109706401825,0.89392544930044,-0.178545853108521,0.504934161262444,3.02433289615712,-6.19015471698005,-0.707650210674047,1.25478613083425,-0.349469307422992,0.445840194368592
15.9,0.430692285299301,-13.1670274734497,7.75536298751831,1.26958944425323,-4.30463120097015,-0.9776132461817,-0.647368490695953,0.0633063167333603,0.0217606518417597,-0.325199040289583,0.263818190531117,-2.64704709164331,0.000317564583383501,-0.000364858889952302,-0.034658070653677,0,0,-0.52109706401825,1.60994316545949,-0.521109945205968,0.238391637436335,1.45630508138295,-1.93201961462409,-0.681795844015906,0.989573248305174,-0.208483316628259,-0.21146905309778
16,0.219907104969025,-12.9579219818115,7.76031160354614,1.4222934515919,-4.04082233935905,-0.980847988673978,-0.642555296421051,0.0687964260578156,0.011587917804718,-0.364030165786874,0.267716320560603,-2.64750538658986,0.000317564583383501,-0.000364858889952302,-0.034658070653677,0,0,-0.52109706401825,0.364931738859579,0.0946462781468416,-0.642217393818953,2.69160064509152,1.52601103671762,-0.600387720711568,0.608655876404211,0.180552524451354,-0.147959808719986
16.1,0.087787888944149,-12.838828086853,7.76460933685303,1.52034467339928,-3.86274838730672,-0.967979825194728,-0.631207942962646,0.0855161100625992,0.0125345895066857,-0.389665764597453,0.270696034914536,-2.6481125441821,0.000317564583383501,-0.000364858889952302,-0.034658070653677,0,0,-0.52339643239975,0.854401820708785,0.267125228688696,0.404251310487018,2.43387694760453,4.76041506749434,-0.531562196614943,1.54628045540002,0.399707638368586,0.427635355411769
16.2,-0.123682305216789,-12.668065071106,7.77337551116943,1.6815111376369,-3.56416620243368,-0.89938625065912,-0.601311564445496,0.119566828012466,0.0140073364600539,-0.42683375813019,0.276686518933837,-2.64995800841222,0.000317564583383501,-0.000364858889952302,-0.034658070653677,0,0,-0.52339643239975,2.24259645950968,0.533020550595697,0.557275918453644,2.86637257907461,4.6427340435645,-0.450960450918554,2.47431502950365,0.606307218061861,0.506328937925111
16.3,-0.334665179252625,-12.5229978561401,7.78418922424316,1.84763062889468,-3.24939818323345,-0.7969698573189,-0.56520289182663,0.163197502493858,0.014333919622004,-0.465164865308897,0.285508702177949,-2.6532317142161,0.00159183796495199,-0.0163465980440378,-0.0362237654626369,0,0,-0.52339643239975,2.71092393010819,0.679134568700137,0.576014666163449,3.13894710393116,3.39740328082329,-0.409763995541861,6.15719212800228,0.386559350171628,0.603033103232359
16.4,-0.439832717180252,-12.4604473114014,7.79007339477539,1.93439654512629,-3.08673374146082,-0.742950235270538,-0.436700969934464,0.168583050370216,0.0152683416381478,-0.486088179496429,0.291794562033628,-2.65585206254049,0.00159183796495199,-0.0163465980440378,-0.0362237654626369,0,0,-0.521885693073273,9.60518789250645,0.0919336929400959,0.519638980189505,11.8542388568954,-2.02743201796463,-0.465173485990857,18.122099254618,-0.12478748788633,0.200271815816107
16.5,-0.676006674766541,-12.3421192169189,7.80223989486694,2.13110565727624,-2.73928218041449,-0.547137283700963,-0.0798636227846146,0.145639032125473,0.00901790056377648,-0.50105881017265,0.299958621987387,-2.65964601458896,0.00159183796495199,-0.0163465980440378,-0.0362237654626369,0,0,-0.521885693073273,26.6297324145397,-0.350013589985797,-0.486690835416008,10.0559982416537,-6.05749020781388,-0.498412898013204,23.0313019851407,-0.763972915090749,-0.166415828507084
